date,time,latitude,longitude,elevation,heart_rate,cadence
2018-6-6,14:38:13,50.88288576342165470123291015625,4.717182219028472900390625,48.40000152587890625,78,48
2018-6-6,14:38:15,50.88288609869778156280517578125,4.7171495296061038970947265625,48.200000762939453125,81,65
2018-6-6,14:38:16,50.8828965760767459869384765625,4.7171398065984249114990234375,48.200000762939453125,87,73
2018-6-6,14:38:17,50.882924906909465789794921875,4.7171247191727161407470703125,48.200000762939453125,91,73
2018-6-6,14:38:18,50.88295030407607555389404296875,4.71711005084216594696044921875,48,95,73
2018-6-6,14:38:19,50.88297679089009761810302734375,4.71710334531962871551513671875,48,98,73
2018-6-6,14:38:21,50.88302657939493656158447265625,4.7170968912541866302490234375,48,101,73
2018-6-6,14:38:23,50.88309832848608493804931640625,4.7171200253069400787353515625,48,105,73
2018-6-6,14:38:25,50.88315783999860286712646484375,4.717138297855854034423828125,47.59999847412109375,108,73
2018-6-6,14:38:26,50.88318298570811748504638671875,4.71713737584650516510009765625,47.200000762939453125,109,73
2018-6-6,14:38:30,50.8832536451518535614013671875,4.71710703335702419281005859375,47.40000152587890625,112,73
2018-6-6,14:38:40,50.88326948694884777069091796875,4.7168134152889251708984375,46.200000762939453125,114,73
2018-6-6,14:38:46,50.88331927545368671417236328125,4.71672330982983112335205078125,45.799999237060546875,115,73
2018-6-6,14:38:49,50.88335816748440265655517578125,4.7166335396468639373779296875,45.799999237060546875,116,72
2018-6-6,14:38:53,50.88341114111244678497314453125,4.71649632789194583892822265625,45.59999847412109375,120,72
2018-6-6,14:38:57,50.88345992378890514373779296875,4.7163720242679119110107421875,45.59999847412109375,122,72
2018-6-6,14:39:1,50.88354357518255710601806640625,4.71627219580113887786865234375,45.200000762939453125,125,73
2018-6-6,14:39:2,50.88357500731945037841796875,4.71625308506190776824951171875,45,126,73
2018-6-6,14:39:5,50.88363845832645893096923828125,4.716019816696643829345703125,45,123,72
2018-6-6,14:39:14,50.88382001034915447235107421875,4.71614160574972629547119140625,44.40000152587890625,120,72
2018-6-6,14:39:16,50.88384054601192474365234375,4.71619659103453159332275390625,44,121,72
2018-6-6,14:39:24,50.883962921798229217529296875,4.71642156131565570831298828125,44,123,72
2018-6-6,14:39:32,50.88403944857418537139892578125,4.71661333926022052764892578125,43,122,70
2018-6-6,14:39:33,50.88405218906700611114501953125,4.71660680137574672698974609375,42.799999237060546875,122,70
2018-6-6,14:39:42,50.88419719599187374114990234375,4.7163861058652400970458984375,42.200000762939453125,122,73
2018-6-6,14:39:46,50.88426659815013408660888671875,4.7162796556949615478515625,41.59999847412109375,122,73
2018-6-6,14:39:54,50.88440774939954280853271484375,4.7160719521343708038330078125,40.59999847412109375,122,73
2018-6-6,14:39:59,50.88450305163860321044921875,4.7159656696021556854248046875,40.200000762939453125,122,72
2018-6-6,14:40:3,50.88450280018150806427001953125,4.7157685272395610809326171875,39.40000152587890625,122,72
2018-6-6,14:40:12,50.88456013239920139312744140625,4.71547675319015979766845703125,39.200000762939453125,124,72
2018-6-6,14:40:21,50.88459718041121959686279296875,4.71518103964626789093017578125,39,124,72
2018-6-6,14:40:24,50.88460891507565975189208984375,4.71507810987532138824462890625,39,125,72
2018-6-6,14:40:30,50.8845387585461139678955078125,4.71480670385062694549560546875,38.799999237060546875,125,72
2018-6-6,14:40:34,50.88450481183826923370361328125,4.7145831584930419921875,38.799999237060546875,124,71
2018-6-6,14:40:43,50.88467982597649097442626953125,4.71461274661123752593994140625,39,123,70
2018-6-6,14:40:48,50.8847637288272380828857421875,4.71450109966099262237548828125,38.799999237060546875,122,71
2018-6-6,14:40:55,50.88479884900152683258056640625,4.714246876537799835205078125,39.200000762939453125,124,71
2018-6-6,14:41:3,50.884842686355113983154296875,4.7139479778707027435302734375,38.799999237060546875,126,72
2018-6-6,14:41:11,50.88491854257881641387939453125,4.71364966593682765960693359375,39.200000762939453125,125,73
2018-6-6,14:41:19,50.88503588922321796417236328125,4.713390581309795379638671875,39.200000762939453125,127,73
2018-6-6,14:41:26,50.885149799287319183349609375,4.7131651081144809722900390625,39.200000762939453125,129,73
2018-6-6,14:41:28,50.88518391363322734832763671875,4.71310366876423358917236328125,39.200000762939453125,129,73
2018-6-6,14:41:35,50.8852881006896495819091796875,4.71285942010581493377685546875,39.200000762939453125,130,72
2018-6-6,14:41:43,50.88540066964924335479736328125,4.71261366270482540130615234375,39,130,73
2018-6-6,14:41:49,50.88548432104289531707763671875,4.71238785423338413238525390625,39,127,72
2018-6-6,14:41:56,50.88559060357511043548583984375,4.71214410848915576934814453125,39.200000762939453125,130,72
2018-6-6,14:42:2,50.88564374484121799468994140625,4.71193204633891582489013671875,39.200000762939453125,133,73
2018-6-6,14:42:9,50.88571633212268352508544921875,4.71169014461338520050048828125,39.200000762939453125,136,72
2018-6-6,14:42:17,50.88578908704221248626708984375,4.711425863206386566162109375,39.40000152587890625,138,72
2018-6-6,14:42:24,50.88584155775606632232666015625,4.711148925125598907470703125,39,137,72
2018-6-6,14:42:26,50.885866619646549224853515625,4.7110817022621631622314453125,38.799999237060546875,138,73
2018-6-6,14:42:33,50.88595655746757984161376953125,4.7108215279877185821533203125,38.799999237060546875,138,74
2018-6-6,14:42:40,50.8861061744391918182373046875,4.7106067836284637451171875,38.799999237060546875,137,72
2018-6-6,14:42:46,50.88622729294002056121826171875,4.71039882861077785491943359375,38.799999237060546875,137,72
2018-6-6,14:42:53,50.886327959597110748291015625,4.71013898961246013641357421875,39.200000762939453125,136,72
2018-6-6,14:43:0,50.88642443530261516571044921875,4.70988736487925052642822265625,39.200000762939453125,135,72
2018-6-6,14:43:7,50.88651630096137523651123046875,4.70961696468293666839599609375,39.200000762939453125,134,72
2018-6-6,14:43:14,50.886606238782405853271484375,4.70935863442718982696533203125,39,135,72
2018-6-6,14:43:21,50.8867200650274753570556640625,4.70911036245524883270263671875,39.200000762939453125,135,72
2018-6-6,14:43:29,50.88687253184616565704345703125,4.70888321287930011749267578125,38.799999237060546875,134,72
2018-6-6,14:43:36,50.8870291896164417266845703125,4.70871574245393276214599609375,38.59999847412109375,134,72
2018-6-6,14:43:43,50.887154079973697662353515625,4.7085007466375827789306640625,38.59999847412109375,134,72
2018-6-6,14:43:48,50.8872253261506557464599609375,4.70831911079585552215576171875,38.40000152587890625,134,73
2018-6-6,14:43:55,50.88730855844914913177490234375,4.70806212164461612701416015625,38.200000762939453125,135,73
2018-6-6,14:44:2,50.88745339773595333099365234375,4.707843773066997528076171875,38.200000762939453125,134,73
2018-6-6,14:44:10,50.8875847421586513519287109375,4.7075864486396312713623046875,37.799999237060546875,134,73
2018-6-6,14:44:17,50.8876995742321014404296875,4.7073359973728656768798828125,37.799999237060546875,134,73
2018-6-6,14:44:25,50.88781197555363178253173828125,4.70707473345100879669189453125,37.59999847412109375,135,72
2018-6-6,14:44:33,50.88791842572391033172607421875,4.706947915256023406982421875,37.59999847412109375,134,71
2018-6-6,14:44:38,50.88792152702808380126953125,4.706969372928142547607421875,37.40000152587890625,132,0
2018-6-6,14:44:45,50.887920521199703216552734375,4.7069718874990940093994140625,37.59999847412109375,128,0
2018-6-6,14:45:4,50.88794675655663013458251953125,4.7067787684500217437744140625,37.40000152587890625,126,73
2018-6-6,14:45:5,50.8879676274955272674560546875,4.70675219781696796417236328125,37.40000152587890625,125,73
2018-6-6,14:45:12,50.8881687931716442108154296875,4.7067382000386714935302734375,36.799999237060546875,124,73
2018-6-6,14:45:18,50.88835545815527439117431640625,4.70673442818224430084228515625,36.40000152587890625,126,72
2018-6-6,14:45:24,50.88853935711085796356201171875,4.70673576928675174713134765625,36.799999237060546875,127,72
2018-6-6,14:45:30,50.8887293748557567596435546875,4.70672084949910640716552734375,37,128,72
2018-6-6,14:45:36,50.88891855441033840179443359375,4.70673040486872196197509765625,37,129,72
2018-6-6,14:45:42,50.88909490965306758880615234375,4.70674063079059123992919921875,37.200000762939453125,132,72
2018-6-6,14:45:49,50.8892899565398693084716796875,4.70677549950778484344482421875,36.799999237060546875,134,72
2018-6-6,14:45:57,50.88949464261531829833984375,4.70676250755786895751953125,37,134,72
2018-6-6,14:46:5,50.8896916173398494720458984375,4.7067787684500217437744140625,36.799999237060546875,134,72
2018-6-6,14:46:13,50.8898857422173023223876953125,4.7067784331738948822021484375,37,135,72
2018-6-6,14:46:21,50.89008766226470470428466796875,4.7067787684500217437744140625,36.799999237060546875,135,73
2018-6-6,14:46:28,50.890281535685062408447265625,4.70677952282130718231201171875,36.59999847412109375,135,72
2018-6-6,14:46:34,50.89046115987002849578857421875,4.7068007290363311767578125,36.59999847412109375,136,72
2018-6-6,14:46:41,50.8906441368162631988525390625,4.70679326914250850677490234375,36.59999847412109375,135,72
2018-6-6,14:46:48,50.8908339031040668487548828125,4.706778936088085174560546875,36.40000152587890625,136,72
2018-6-6,14:46:49,50.890861563384532928466796875,4.7067770920693874359130859375,36.200000762939453125,136,73
2018-6-6,14:46:57,50.89105912484228610992431640625,4.7067774273455142974853515625,36.40000152587890625,137,72
2018-6-6,14:47:5,50.8912436105310916900634765625,4.7067831270396709442138671875,36.200000762939453125,139,73
2018-6-6,14:47:12,50.89143279008567333221435546875,4.70679243095219135284423828125,36,137,73
2018-6-6,14:47:15,50.89150185696780681610107421875,4.70678723417222499847412109375,37.200000762939453125,138,74
2018-6-6,14:47:18,50.89157737791538238525390625,4.70679041929543018341064453125,36.200000762939453125,138,74
2018-6-6,14:47:23,50.89170880615711212158203125,4.70679209567606449127197265625,36.200000762939453125,141,73
2018-6-6,14:47:31,50.891906283795833587646484375,4.7068156488239765167236328125,35.799999237060546875,142,73
2018-6-6,14:47:38,50.8920928649604320526123046875,4.70682553946971893310546875,36,143,73
2018-6-6,14:47:45,50.8922883309423923492431640625,4.70681657083332538604736328125,35.799999237060546875,141,73
2018-6-6,14:47:49,50.89239721186459064483642578125,4.706813134253025054931640625,36,138,73
2018-6-6,14:47:56,50.892605669796466827392578125,4.706831239163875579833984375,35.799999237060546875,138,72
2018-6-6,14:47:59,50.89269929565489292144775390625,4.70683434046804904937744140625,35.59999847412109375,135,72
2018-6-6,14:48:6,50.8928945101797580718994140625,4.7068377770483493804931640625,35.799999237060546875,137,72
2018-6-6,14:48:9,50.8929692767560482025146484375,4.70684858970344066619873046875,35.59999847412109375,140,72
2018-6-6,14:48:16,50.89316549710929393768310546875,4.70684272237122058868408203125,35.40000152587890625,142,72
2018-6-6,14:48:23,50.8933481387794017791748046875,4.70682277344167232513427734375,36,141,72
2018-6-6,14:48:30,50.89354167692363262176513671875,4.70681388862431049346923828125,35.59999847412109375,141,73
2018-6-6,14:48:37,50.89373077265918254852294921875,4.70680232159793376922607421875,35.59999847412109375,141,73
2018-6-6,14:48:45,50.89393076486885547637939453125,4.7067925147712230682373046875,35.799999237060546875,139,73
2018-6-6,14:48:52,50.8941105566918849945068359375,4.70684557221829891204833984375,35.40000152587890625,140,73
2018-6-6,14:49:0,50.89429504238069057464599609375,4.70684540458023548126220703125,35.59999847412109375,140,73
2018-6-6,14:49:7,50.89447961188852787017822265625,4.7068367712199687957763671875,35.59999847412109375,140,73
2018-6-6,14:49:14,50.8946610800921916961669921875,4.70683299936354160308837890625,35.799999237060546875,139,73
2018-6-6,14:49:21,50.8948438055813312530517578125,4.7068511880934238433837890625,35.799999237060546875,139,72
2018-6-6,14:49:29,50.89503985829651355743408203125,4.70685445703566074371337890625,35.59999847412109375,140,72
2018-6-6,14:49:37,50.8952417783439159393310546875,4.70684657804667949676513671875,35.59999847412109375,140,72
2018-6-6,14:49:44,50.89543296955525875091552734375,4.70686552114784717559814453125,35.59999847412109375,140,72
2018-6-6,14:49:51,50.89562910608947277069091796875,4.7068691253662109375,35.40000152587890625,141,72
2018-6-6,14:49:58,50.89576028287410736083984375,4.7068736515939235687255859375,35.59999847412109375,140,55
2018-6-6,14:50:8,50.8958848379552364349365234375,4.7068964503705501556396484375,35.59999847412109375,137,50
2018-6-6,14:50:16,50.8959780447185039520263671875,4.70689888112246990203857421875,36,134,50
2018-6-6,14:50:20,50.89602716267108917236328125,4.706904999911785125732421875,35.799999237060546875,131,51
2018-6-6,14:50:23,50.8960601873695850372314453125,4.7069091908633708953857421875,35.59999847412109375,128,51
2018-6-6,14:50:28,50.89611425064504146575927734375,4.706915058195590972900390625,35.59999847412109375,125,50
2018-6-6,14:50:29,50.89612212963402271270751953125,4.706912375986576080322265625,35.59999847412109375,124,51
2018-6-6,14:50:31,50.89614626951515674591064453125,4.70691530965268611907958984375,35.799999237060546875,119,51
2018-6-6,14:50:33,50.8961748518049716949462890625,4.7069162316620349884033203125,35.799999237060546875,118,65
2018-6-6,14:50:38,50.896288342773914337158203125,4.70690038986504077911376953125,35.799999237060546875,121,73
2018-6-6,14:50:40,50.89633922092616558074951171875,4.7068904154002666473388671875,35.59999847412109375,122,74
2018-6-6,14:50:44,50.89645707048475742340087890625,4.70686309039592742919921875,35.799999237060546875,125,75
2018-6-6,14:50:47,50.89656955562531948089599609375,4.70685278065502643585205078125,35.59999847412109375,128,77
2018-6-6,14:50:49,50.8966469205915927886962890625,4.70685009844601154327392578125,35.59999847412109375,131,77
2018-6-6,14:50:53,50.896806679666042327880859375,4.70685370266437530517578125,35.59999847412109375,135,77
2018-6-6,14:50:57,50.89696727693080902099609375,4.70687993802130222320556640625,35.799999237060546875,138,77
2018-6-6,14:51:2,50.89715377427637577056884765625,4.7068910859525203704833984375,35.59999847412109375,141,77
2018-6-6,14:51:7,50.8973392657935619354248046875,4.70689259469509124755859375,35.59999847412109375,142,77
2018-6-6,14:51:10,50.89744563214480876922607421875,4.70689184032380580902099609375,35.59999847412109375,145,76
2018-6-6,14:51:15,50.89763204567134380340576171875,4.7068930976092815399169921875,35.40000152587890625,146,77
2018-6-6,14:51:20,50.89781594462692737579345703125,4.706878177821636199951171875,35.40000152587890625,149,76
2018-6-6,14:51:25,50.89800101704895496368408203125,4.70686585642397403717041015625,35.59999847412109375,151,76
2018-6-6,14:51:30,50.89817753992974758148193359375,4.70686853863298892974853515625,35.59999847412109375,154,76
2018-6-6,14:51:35,50.89834584854543209075927734375,4.70685311593115329742431640625,35.200000762939453125,155,76
2018-6-6,14:51:41,50.89855941943824291229248046875,4.70687423832714557647705078125,35.40000152587890625,155,77
2018-6-6,14:51:47,50.89875228703022003173828125,4.7068813629448413848876953125,35.200000762939453125,155,76
2018-6-6,14:51:52,50.898935683071613311767578125,4.70687055028975009918212890625,35.40000152587890625,157,75
2018-6-6,14:51:58,50.89914028532803058624267578125,4.70683333463966846466064453125,35.40000152587890625,159,75
2018-6-6,14:52:4,50.8993512578308582305908203125,4.70686200074851512908935546875,35.59999847412109375,160,75
2018-6-6,14:52:10,50.89955904521048069000244140625,4.70683232881128787994384765625,35.799999237060546875,161,75
2018-6-6,14:52:15,50.89974327944219112396240234375,4.7068572230637073516845703125,35.59999847412109375,162,75
2018-6-6,14:52:21,50.8999465405941009521484375,4.70687247812747955322265625,35.40000152587890625,161,75
2018-6-6,14:52:28,50.900148712098598480224609375,4.70686183311045169830322265625,35.59999847412109375,161,75
2018-6-6,14:52:34,50.90034954249858856201171875,4.706884883344173431396484375,35.200000762939453125,160,75
2018-6-6,14:52:39,50.90054593048989772796630859375,4.70690877176821231842041015625,35.59999847412109375,160,75
2018-6-6,14:52:45,50.900746844708919525146484375,4.706896953284740447998046875,35.40000152587890625,160,75
2018-6-6,14:52:51,50.90095111168920993804931640625,4.706984795629978179931640625,35.59999847412109375,160,75
2018-6-6,14:52:57,50.90113434009253978729248046875,4.70709753222763538360595703125,35.40000152587890625,160,75
2018-6-6,14:53:3,50.90133257210254669189453125,4.7070925869047641754150390625,35.40000152587890625,159,76
2018-6-6,14:53:5,50.9013820253312587738037109375,4.70712686888873577117919921875,35.200000762939453125,160,76
2018-6-6,14:53:10,50.90149057097733020782470703125,4.70741906203329563140869140625,34.799999237060546875,160,75
2018-6-6,14:53:15,50.901504568755626678466796875,4.7077232412993907928466796875,35,160,75
2018-6-6,14:53:20,50.9015201590955257415771484375,4.70802121795713901519775390625,35.200000762939453125,160,75
2018-6-6,14:53:25,50.90155460871756076812744140625,4.70830368809401988983154296875,35.40000152587890625,161,75
2018-6-6,14:53:32,50.9016244299709796905517578125,4.708579368889331817626953125,35.40000152587890625,161,76
2018-6-6,14:53:38,50.90167681686580181121826171875,4.7088754177093505859375,35.59999847412109375,162,75
2018-6-6,14:53:44,50.90182341635227203369140625,4.7090740688145160675048828125,35.799999237060546875,162,75
2018-6-6,14:53:49,50.90198032557964324951171875,4.70923139713704586029052734375,35,162,75
2018-6-6,14:53:55,50.90216296724975109100341796875,4.7093647532165050506591796875,35,161,76
2018-6-6,14:54:1,50.90234904550015926361083984375,4.7093791700899600982666015625,35,162,75
2018-6-6,14:54:7,50.902538560330867767333984375,4.70929711125791072845458984375,34.59999847412109375,162,75
2018-6-6,14:54:10,50.9026433341205120086669921875,4.70925603993237018585205078125,34.200000762939453125,162,77
2018-6-6,14:54:14,50.90277300216257572174072265625,4.70922921784222126007080078125,34,162,70
2018-6-6,14:54:20,50.9028401412069797515869140625,4.7092282958328723907470703125,34.200000762939453125,159,49
2018-6-6,14:54:24,50.9028797037899494171142578125,4.7092286311089992523193359375,34.59999847412109375,159,48
2018-6-6,14:54:26,50.902898646891117095947265625,4.70922737382352352142333984375,34.200000762939453125,158,48
2018-6-6,14:54:27,50.9029082022607326507568359375,4.70922745764255523681640625,34.200000762939453125,158,48
2018-6-6,14:54:32,50.9029640257358551025390625,4.7092227637767791748046875,34.200000762939453125,156,49
2018-6-6,14:54:35,50.90299864299595355987548828125,4.7092179022729396820068359375,33.799999237060546875,152,49
2018-6-6,14:54:38,50.9030310809612274169921875,4.70921379514038562774658203125,33.799999237060546875,152,49
2018-6-6,14:54:39,50.9030449949204921722412109375,4.709212370216846466064453125,33.799999237060546875,151,49
2018-6-6,14:54:41,50.9030687995254993438720703125,4.7092068381607532501220703125,33.799999237060546875,150,49
2018-6-6,14:54:43,50.9030900895595550537109375,4.709203653037548065185546875,33.59999847412109375,147,56
2018-6-6,14:54:45,50.90311816893517971038818359375,4.709198288619518280029296875,33.59999847412109375,145,54
2018-6-6,14:54:50,50.9031747467815876007080078125,4.70918211154639720916748046875,33.59999847412109375,142,51
2018-6-6,14:54:53,50.90321137569844722747802734375,4.70916400663554668426513671875,33.59999847412109375,139,50
2018-6-6,14:54:56,50.90324691496789455413818359375,4.7091525234282016754150390625,33.59999847412109375,135,50
2018-6-6,14:54:59,50.90328295715153217315673828125,4.70914489589631557464599609375,33.40000152587890625,134,50
2018-6-6,14:55:4,50.90333911590278148651123046875,4.70911958254873752593994140625,33.59999847412109375,131,49
2018-6-6,14:55:5,50.90334900654852390289306640625,4.709112457931041717529296875,33.59999847412109375,131,49
2018-6-6,14:55:10,50.90340617112815380096435546875,4.7090824507176876068115234375,33.799999237060546875,128,50
2018-6-6,14:55:14,50.90345646254718303680419921875,4.70905906520783901214599609375,33.799999237060546875,125,50
2018-6-6,14:55:23,50.9035432152450084686279296875,4.7089781798422336578369140625,34,123,49
2018-6-6,14:55:27,50.90359711088240146636962890625,4.7089567221701145172119140625,33.799999237060546875,119,49
2018-6-6,14:55:28,50.90360817499458789825439453125,4.708948172628879547119140625,33.799999237060546875,116,49
